User Name,Number of Tweet,Number of Retweet,Average Length of Tweets,Standard Deviation of Length of Tweets,Average Number of Post Containing URLs,Number of Words Per Tweet,Number of Digits Per Tweet,Retweet Ratio,Hashtag Ratio,Mention Ratio,URL Ratio,Unique Mention Ratio,Unique Post Ratio,Mean of Like Count,Mean of Quote Count,Mean of Reply Count,Mean of Retweet Count,Number of Unique Source,Source Ratio,Number of Post Per Day,Tweet Similarity,Maximum Time Interval Between Post,Minimum Time Interval Between Post,Mean of Time Between Post,Standard Deviation of Time Interval Between Post,Idle Hours,Maximum Time Interval Between Retweets,Minimum Time Interval Between Retweets,Mean of Time Between Retweets,Standard Deviation of Time Interval Between Retweets,Maximum Time Interval Between Tweets,Minimum Time Interval Between Tweets,Mean of Time Between Tweets,Standard Deviation of Time Interval Between Tweets,Post Time Pattern,Followers Count,Following Count,Listed Count,Protected,Verified,Length of Description,Followers Ratio,Profile Image,Age of Account in Days,Listed Count Ratio,Reputation,Burstiness,Class
gAAAAABlHALRSj-dRUD_SaVnMdnVd6NVGsAhLCqGH1auDXUwFwDzdXSeLNsYd8zz_BS8O0ikYVS-2UsziZOkLToKY7aoiWQ3pw==,0,1,0.0,0.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,681.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,875,1069,1,0,0,0,0.8185219832,1,1566,0.0006385696041,0.4501028807,1.0,0
gAAAAABlHALRv-oAtj2L7KIf75wnob9AyF8tdWT3V9piUf1rKHlepOLDAAkJ62dlvJYBcqloQr6BlgroTHwHeGUE9lZb0eZmAw==,1,0,297.0,0.0,1.0,32,4.0,0.0,7.0,6.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22,21,0,0,0,156,1.047619048,1,634,0.0,0.511627907,1.0,0
gAAAAABlHALRr1Ck4jJycCeb_YnHhtvjqo-AHluTXKSZXZoKI58NgrQ0esjTP9BlXMTn5Hg3RqbiomtupcVYSnEX5sG1qzxGOg==,0,1,0.0,0.0,1.0,14,7.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,155,84,0,0,0,96,1.845238095,1,1200,0.0,0.6485355649,1.0,0
gAAAAABlHALR_5BaTnmnqQtunQqbjXhteC_aJeJjzSFCxYDqPAdRVgQycn1FPbeQlwkcYCpWMMEdveRM7OJA5kngiYjNDhHYQg==,0,4,0.0,0.0,0.75,71,2.75,1.0,2.0,1.0,0.75,0.5,1.0,0.0,0.0,0.0,52.25,1,0.0005081300813,1.333333333,0.0,15757334,15317686,15464330.67,253748.3704,12886.94222,15757334,15317686,15464330.67,253748.3704,0,0,0.0,0.0,1.584962501,4526,4336,321,0,0,160,1.043819188,1,4581,0.07007203667,0.5107199278,1.999519769,0
gAAAAABlHALRD36bW4-oBIkbnloc_h8c2NGvmLO0y49LCw9TSEOPtBRs7Z_iX0oJfL9jZSkx2damoDvR8NdUrfsBKpLxdrADKA==,0,1,0.0,0.0,1.0,6,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,380,261,41,0,0,133,1.455938697,1,4039,0.01015102748,0.5928237129,1.0,0
gAAAAABlHALRMhgdvFs5LKkd7d3PQpJaT7sJMrslXKIjLbdSqOQYBKkhZ_GmDjYj2xigGsZCzX9Q7qLpfug8gWNfjC5CNXGJCQ==,3,0,180.3333333,11.78511302,1.0,73,1.333333333,0.0,2.333333333,2.0,1.0,0.6666666667,1.0,0.3333333333,0.0,0.0,0.0,1,0.0005081300813,1.0,0.3333333333,3027175,427622,1727398.5,1838161.554,959.6658333,0,0,0.0,0.0,3027175,427622,1727398.5,1838161.554,1.0,2924,2872,534,0,0,105,1.01810585,1,4536,0.1177248677,0.5044858523,1.999998978,0
gAAAAABlHALRYaXDpY_0saa1ojluIbjQWvv2yW5rUg8MV1LM6yS--sE4bz_0jj5moPK23Ff34JjW4YI39ZBmGY8nMp_fUKWuEQ==,0,1,0.0,0.0,1.0,19,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,87.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1731,1900,10,0,0,21,0.9110526316,1,2950,0.003389830508,0.4767281741,1.0,0
gAAAAABlHALRtMuFRt-8j-FITexSwrqz_aArSkVUoj7Vc8wyy6m063JgLA7Cc4_rma4o65xI_U7whgq1xNI655V2P2x5YNuBQQ==,0,1,0.0,0.0,1.0,9,7.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,56028.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,768,834,2,0,0,41,0.9208633094,1,1731,0.001155401502,0.4794007491,1.0,0
gAAAAABlHALR1hJxV6A69F6n7zTcxLwvVh3l6xk-qadWDAaLpifdmdsuAYL5JhRoHuhn-W5l-iW60UGl1fai2uWPXUvkyV1rjw==,0,1,0.0,0.0,1.0,15,3.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,525,544,27,0,0,0,0.9650735294,1,2980,0.009060402685,0.4911131899,1.0,0
gAAAAABlHALRQNQlMTXhuiu4FxUUjS7gmtVYxoFSEgTYWj3wTr4-z4krnzaqCiAUqffe8-x5hmma3cnVdenu-9MhRX0t33L-2w==,0,1,0.0,0.0,1.0,12,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7561.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,954,645,56,0,0,33,1.479069767,1,640,0.0875,0.5966228893,1.0,0
gAAAAABlHALRbwfWRVqHok5cUjYW6f1ahoR10e2qE2RZHId7x1CiFb3EN-NxGUCRkOr1AjuLCiBvBLuqQE14ELH3f6VIj1vDnA==,0,1,0.0,0.0,1.0,12,4.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,38.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,603,443,0,0,0,82,1.361173815,1,4085,0.0,0.5764818356,1.0,0
gAAAAABlHALRQOFUoFKk31vrEB2YmFaBs_VZLB2uth-z9FbFGKYTV-aTxUc0lX1bo8ouTFJpdgky1j50jE6K-EVDZCKiUvBkgQ==,2,2,146.5,13.5,0.5,78,1.25,0.5,3.25,0.5,0.5,0.5,1.0,0.5,0.0,0.0,33.25,1,0.0005081300813,1.0,0.0,2583418,433651,1844143.0,1221995.8,1536.785833,5532429,5532429,5532429.0,0.0,2583418,2583418,2583418.0,0.0,1.584962501,618,356,62,0,0,0,1.735955056,1,4269,0.01452330757,0.6344969199,1.99999753,0
gAAAAABlHALRtmsZRvYbUvTksSR5Aj-sdEbHKdJY8gjOpYaZqVGUAxEbXhuXcee6ceSl2iPtw4t2HnsEL7M5mQz1gBpjLhUgpA==,1,0,187.0,0.0,1.0,24,6.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1074,845,67,0,0,157,1.271005917,1,5064,0.01323064771,0.559666493,1.0,0
gAAAAABlHALR3ZUpDBiaNI2wTpeghOp3X7ywhIyBPbry29hwXKDmJ_CaQWTBfS65piPLi4ZAEohu5aLhbUqI5Q2PusZCFhgq8Q==,0,1,0.0,0.0,1.0,14,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,507,94,19,0,0,48,5.393617021,1,3179,0.00597672224,0.84359401,1.0,0
gAAAAABlHALRFVASB32-oVgEcrfyD9_7_bYQ8cjxZFAQLA60l3JN2I-LL0frw618wGZpkfDtrl30Ha_UNlOeuEIU9SmWvmd7ww==,0,1,0.0,0.0,1.0,14,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3547.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17,17,0,0,0,21,1.0,1,462,0.0,0.5,1.0,0
gAAAAABlHALR2lOOoY6GqZZcm8tCff3xqSy6Sa6-n7TXYeCVd6kTL7FkCtJdzX9oJeomjTCrt8tjtQ4H3PE59w2fVZr3T10fZg==,0,1,0.0,0.0,1.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,652,351,6,0,0,51,1.857549858,1,683,0.00878477306,0.6500498504,1.0,0
gAAAAABlHALRgYrY-Sls-Ghyj-byYtOlQOeDSZTmdkTKRllfEI8U118dWFyRIK8NZ8fL5z_hn2mVq7eYHra6JdMfFo0WLbDzAw==,13,29,131.2307692,53.78182971,0.619047619,720,2.904761905,0.6904761905,1.80952381,0.880952381,0.6904761905,0.5952380952,1.0,1.428571429,0.0,0.4523809524,9.476190476,2,0.001016260163,1.235294118,0.0,13249522,148987,5631159.22,3763852.449,64132.64667,11252702,50991,4433772.357,3185827.682,14039364,3489,6822228.083,5373745.115,5.357552005,1466,1585,10,0,0,23,0.9249211356,1,1341,0.007457121551,0.4804981973,1.999999205,0
gAAAAABlHALRTIY1FBtVowCvKBf2e-Pr3kYffikiFOdSl6mdIo_s1pxNCni8_ooR_zuwt4-bmUYsl28_xq6i6pHHvlOMR7ZXCw==,0,2,0.0,0.0,0.5,35,4.5,1.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,3.0,1,0.0005081300813,1.0,0.0,1238162,1238162,1238162.0,0.0,343.9338889,1238162,1238162,1238162.0,0.0,0,0,0.0,0.0,0.0,3955,1,954,0,0,157,3955.0,1,2250,0.424,0.9997472194,0.0,1
gAAAAABlHALRkdTKxhwX1Q3RrK0WhGAyWBqrpXWmfIU5_P0LEapWoOc0JFqiytcmQh8kgvYiNQ69ZoV2cqAnO76qx7opYrKsQw==,0,37,0.0,0.0,0.6216216216,555,1.72972973,1.0,3.297297297,1.216216216,0.6216216216,0.2702702703,1.0,0.0,0.0,0.0,20.48648649,1,0.0005081300813,1.088235294,0.0,14600299,521175,6081667.222,4114616.773,60816.67222,14600299,521175,6081667.222,4114616.773,0,0,0.0,0.0,5.169925001,67656,7534,4296,0,0,160,8.980090257,1,4015,1.069987547,0.8998005054,1.999999282,0
gAAAAABlHALR6SUZGL7bhdpySNikR3gqOrm8QrFys3uvXjTewKpWyrJOzi0f-dpdLRRy9Rf_99PbSa1dW4Sdml7ra-oIRHwVmA==,0,1,0.0,0.0,1.0,16,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,545,239,4,0,0,151,2.280334728,1,2363,0.001692763436,0.6951530612,1.0,0
gAAAAABlHALRQf98TL91joU40kmUDItcZUqrxPv-Up4gO7bySbj2m04nIvGoo2LUpaLUp2Z5qP4vNgO2x78FgLWUhm0yRZkUuQ==,141,16,225.4609929,45.29673915,0.9108280255,4043,4.025477707,0.101910828,5.267515924,1.757961783,1.573248408,0.127388535,0.8535031847,0.4777070064,0.0127388535,0.0,1.350318471,1,0.0005081300813,1.524271845,0.0,16479305,9873,6499329.647,4239084.495,281637.6181,13808495,1098,7167089.933,4746649.251,16401515,9873,6496206.157,4011068.671,7.285402219,1037,1344,105,0,0,130,0.771577381,1,4076,0.02576054956,0.4355312894,1.999999277,0
gAAAAABlHALRV3buNz-1m04S_NFQCG8OHByng_c4JhbShqkGWoHrrCznhz0uH1_MMw0jwZGWUrlYwnuVFbDZKc7_WNDhPfkDsA==,1,0,131.0,0.0,1.0,11,5.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1354,53,136,0,0,138,25.54716981,1,3380,0.04023668639,0.9623312011,1.0,0
gAAAAABlHALRZQHQai5OyStsp2spACNHNwKTf6aNVoljHbOw-bl1SRY_uqrVIYE5Bdao9MtLCjIHNbzjevG5wycmYh-Ymh7YcA==,0,1,0.0,0.0,1.0,13,7.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,127.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,270,279,5,0,0,88,0.9677419355,1,2001,0.002498750625,0.4918032787,1.0,0
gAAAAABlHALR4urEXp3OqwM4eDTcuTb5dDW-upgMxw5yKjU9d7uU9MUuCymcBwU6Uc_HLFivd0Zv8oDWNvPJrAFjlI8giheJgg==,1,0,291.0,0.0,1.0,40,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6278,1707,177,0,0,110,3.677797305,1,3707,0.04774750472,0.7862241703,1.0,0
gAAAAABlHALRgG9SboKMRRwXaQKi4mzjVvEvvL5iYEaR7zcgbwTJGg6AaBXXkDNhP2jU0qrAdRFq4aQ6FIpzbZfBCuxKDcrKhQ==,1,0,107.0,0.0,1.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15,13,0,0,0,40,1.153846154,1,791,0.0,0.5357142857,1.0,0
gAAAAABlHALRUH2CT_LYL3ArNytRUroeDagwgfA1Ku8LGKzdrMiXBrHohEPuiULkyEXp8WXD_KSNeQgj_GM0ihlPX0sFetCL4Q==,1,0,170.0,0.0,1.0,17,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,701,0.0,1.0,1.0,0
gAAAAABlHALRz3ambU5SLRTILAMh_CY9K07E8JobpSH_H4Dh1omBvJxgy9RauWQswXkgvRQzkuKOVDqsTsdXsmosdBRzQ6xaBw==,0,1,0.0,0.0,1.0,9,9.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65,75,0,0,0,10,0.8666666667,1,2720,0.0,0.4642857143,1.0,0
gAAAAABlHALRYk42m27xolKriSeAZONzP1DHKn1ksBMS6oZkkN4YAvhKD4mh8iYweAwmpyj5q4VsTQWJqcpe4jCCH-rQGxIGfA==,0,1,0.0,0.0,1.0,22,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,122.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1111,1355,14,0,0,128,0.8199261993,1,1023,0.01368523949,0.4505271695,1.0,0
gAAAAABlHALRn1To303mFFPmQGHWBc8ntjHuADjJ0MScCOan7sZbP_bOigWqyhV3kBow_tYPofYMK2690Fy_rCP_1JMPXllZgA==,2,0,199.5,9.5,1.0,42,1.5,0.0,6.5,1.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,2,0.001016260163,1.0,0.0,2947254,2947254,2947254.0,0.0,818.6816667,0,0,0.0,0.0,2947254,2947254,2947254.0,0.0,0.0,7129,1453,49,0,0,0,4.906400551,1,2881,0.01700798334,0.8306921464,0.0,0
gAAAAABlHALR0Y4vlyBGOEjJtGCE4gaIOyfDXybOWipP7SjshPWLZvmPjp2gvH7a4ZIZBSUmawNEXKwzKMvmju_VG6dU2cJ8Sw==,1,0,277.0,0.0,1.0,36,4.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4623,5054,254,0,0,158,0.9147210131,1,5521,0.0460061583,0.4777307017,1.0,0
gAAAAABlHALR6E1O6tBqbhPR8jp7PKp1yJSoe3zfiuwab7IP4dwl9hlA_8QlaCyIi4W5bXreFEcFb4VicM2p_eH1KJOIvB7jpw==,4,0,280.25,22.30891078,1.0,109,5.25,0.0,12.5,0.25,2.0,0.25,1.0,0.5,0.0,0.0,0.75,1,0.0005081300813,1.0,0.0,5775025,1374317,3127671.667,2332591.464,2606.393056,0,0,0.0,0.0,5775025,1374317,3127671.667,2332591.464,1.584962501,9483,8450,433,0,0,154,1.122248521,1,4814,0.08994599086,0.5288016506,1.99999885,0
gAAAAABlHALR6iH4Ih3veRla-ktVk0rpUB7P9ctHlPP_x2V-xe-Hk8y32TsnkEL1i8BlLBGh1kyqqfe9hohDetzuEK-e0pFthw==,1,0,121.0,0.0,1.0,14,3.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4425,5001,115,0,0,93,0.8848230354,1,4861,0.0236576836,0.4694462126,1.0,0
gAAAAABlHALRYg0cJYYYgKLenKXkAXsThw7MXPaJ56Xviv7chamxs7a-cXls5x91wTw3iwQYu2ajnwpOsnsiCE85j2Et-7mKUQ==,1,0,223.0,0.0,1.0,23,11.0,0.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1219,706,40,0,0,114,1.726628895,1,3106,0.01287830006,0.6332467532,1.0,0
gAAAAABlHALRnHeFEu4c0VCJtDdbmNS4gndZUBkDiPJCR-abwqAItEV2MxHtZjugYd7ZfNj4W89L24GFUHYN-cgOsAufChDAAA==,1,0,252.0,0.0,1.0,31,15.0,0.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5300,16,94,0,0,160,331.25,1,4721,0.0199110358,0.9969902182,1.0,0
gAAAAABlHALRZZGq4-TpLAhJDQ7hAtZDeg-Ea_bT8tMGuyXIZ42_1rcuLBSmrBCg_CK3vKAxzIgLZ2wKG3YJ-o2G6OoVqtZEng==,1,1,303.0,0.0,0.5,62,7.0,0.5,5.0,0.5,0.5,0.5,1.0,9.5,0.0,2.0,2.5,1,0.0005081300813,1.0,0.0,1108179,1108179,1108179.0,0.0,307.8275,0,0,0.0,0.0,0,0,0.0,0.0,0.0,399,519,3,0,0,107,0.7687861272,1,1028,0.002918287938,0.4346405229,0.0,0
gAAAAABlHALRsgdSYUhuJPfgMt0zVez9GMG8KDO9cV0-f1D8e8vBqP2sOOcnM4aRXNxVPOktL7nxDgd-kB9rxoyopdgZlJRQKg==,1,0,220.0,0.0,1.0,23,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3926,389,1,0,0,22,10.09254499,1,1347,0.0007423904974,0.9098493627,1.0,0
gAAAAABlHALRqf2_faN_lre4jqqMdHsh1NxCUOHjHPRAk5UXvZnrJ-CGP_6-_Kr5zVSuIVc8Ul_F4gZ0Xudoi9JCQuQZ_IWsDQ==,4,0,197.5,16.39359631,1.0,92,1.75,0.0,3.0,0.0,1.25,0.0,1.0,0.25,0.0,0.0,0.25,1,0.0005081300813,1.0,0.0,3431733,264602,2121822.0,1652979.144,1768.185,0,0,0.0,0.0,3431733,264602,2121822.0,1652979.144,1.584962501,7,5,0,0,0,0,1.4,1,4359,0.0,0.5833333333,1.999998447,0
gAAAAABlHALR4-wakBAx4dl_o-qUjHhALgx5gPkZWn8SYF-1Ki6-1iXzf1iHZTKKXshQQgwiMCgjlmRQuslF3s8sDTm1oxez_g==,0,3,0.0,0.0,0.6666666667,53,4.333333333,1.0,0.3333333333,2.333333333,0.6666666667,1.333333333,1.0,0.0,0.0,0.0,48.33333333,1,0.0005081300813,1.0,0.0,2213448,1617564,1915506.0,421353.6172,1064.17,2213448,1617564,1915506.0,421353.6172,0,0,0.0,0.0,1.0,57,48,0,0,0,17,1.1875,1,757,0.0,0.5428571429,1.999978422,1
gAAAAABlHALRhCjnbIMmQ4OwpjoZSXm8Iq8xJxXvz45Te72hglsLPB3XDwCaOoD702kPRtAQn3LjkS8E6Up2TS4kecicbE6IIg==,0,4,0.0,0.0,1.0,52,3.5,1.0,1.0,2.25,1.25,0.5,1.0,0.0,0.0,0.0,35.5,1,0.0005081300813,1.0,0.0,13297228,3040790,9742935.667,5807784.911,8119.113056,13297228,3040790,9742935.667,5807784.911,0,0,0.0,0.0,1.584962501,875,324,7,0,0,0,2.700617284,1,3339,0.002096436059,0.7297748123,1.999999422,0
gAAAAABlHALRTZiPQeLv8E0KoPSYbyt1AZQ8IMZwr8jReCv2k74-mBTo-4E-jHaIrIXOUhfxYPp4G2QZMM0TjfAqiDZphPnRow==,0,1,0.0,0.0,1.0,8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2362.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,993,1302,16,0,0,63,0.7626728111,1,4368,0.003663003663,0.4326797386,1.0,0
gAAAAABlHALRFew10oMI1n1oR-1i4XyefT2fSEmZubTLhJ8JdY1-8dx3VUDkyvqwfh99R-vBk-DEzUxcXsHSZtcutWoJLBSdUQ==,0,1,0.0,0.0,1.0,14,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3547.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,63,38,0,0,0,0,1.657894737,1,461,0.0,0.6237623762,1.0,0
gAAAAABlHALRkLM2O-ytVW9Zia4dCU--whhMQGLVr2N4AidQ129jezt12VbQMuaFi5ZS__wrp1QGagn83Ggun-uN9xme9R7DHg==,65,6,225.4307692,46.39362331,0.9295774648,2151,3.253521127,0.08450704225,2.352112676,0.2816901408,1.647887324,0.1267605634,1.0,9.76056338,1.197183099,0.1830985915,8.394366197,2,0.001016260163,1.163934426,0.0,17415000,73806,5445512.514,4018102.897,105884.9656,12243121,1136556,6326427.0,4091443.636,17415000,73806,5492513.406,3896770.245,6.129283017,42243,137,1258,0,1,109,308.3430657,1,4905,0.2564729867,0.9967673431,1.999999325,0
gAAAAABlHALRzuLBKqAOoNCM7UxwvB7bbiZ3ZUaInXJ6XWcOdqNAjzfnuWWHnsB0FZzJADj26dJgY5sXpcJUz2dMigreCh6Ewg==,3,0,215.6666667,28.40578971,0.6666666667,92,0.6666666667,0.0,3.0,0.3333333333,0.6666666667,0.3333333333,1.0,2.333333333,0.0,1.666666667,0.0,2,0.001016260163,1.0,0.0,3392380,1270345,2331362.5,1500505.338,1295.201389,0,0,0.0,0.0,3392380,1270345,2331362.5,1500505.338,1.0,20235,1025,189,0,0,91,19.74146341,1,4776,0.03957286432,0.9517873942,1.999997929,0
gAAAAABlHALRirFDqgAbs0DX65h8nJRmQkzUKUlVNUJg-tAxX8UOBQmqbAVbu2dQa9wum6736xkLSggJ3IqtCY56UKAuLSTICQ==,1,1,300.0,0.0,0.5,59,0.5,0.5,2.5,2.5,1.0,1.5,1.0,12.5,1.5,0.5,21.0,2,0.001016260163,2.0,0.0,12436,12436,12436.0,0.0,3.454444444,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8204,8111,65,0,0,83,1.01146591,1,3944,0.01648073022,0.5028501379,0.0,0
gAAAAABlHALR479y4rtC9Kyc2l32-C_Ofoi_4GwiM3b0jtW4qNGFRNoQtx4UcW-peYaZDTxpXUqHEzQO-ubhhegdM_mY_xDpGg==,1,0,64.0,0.0,1.0,6,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,224,332,0,0,0,53,0.6746987952,1,1183,0.0,0.4028776978,1.0,0
gAAAAABlHALRq41FpX2NjVxga7mrbgcs9CA1aR8TALx7JD0l7lQMSV-6QQxNVUQtwmPEoCS1d4DYSWCGxz_WZJ6EGuFp5sSmXA==,0,4,0.0,0.0,0.5,51,0.0,1.0,6.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,14.25,2,0.001016260163,1.0,0.1666666667,2564164,245524,1336115.0,1165415.758,1113.429167,2564164,245524,1336115.0,1165415.758,0,0,0.0,0.0,1.584962501,260,160,3,0,0,91,1.625,1,1756,0.001708428246,0.619047619,1.999998033,0
gAAAAABlHALRlXDVCReAdmDnoifRC42PSnpkZa1HrpgEteVGkbFjaCec6g9q8enOmjBa7E5J8M3KemQUpOkLXf3F3yRnYNlcrg==,1,0,124.0,0.0,1.0,16,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2262,1853,38,0,0,45,1.220723152,1,2099,0.01810385898,0.5496962333,1.0,0
gAAAAABlHALRTY4lpJbYTffgB_jEwpKhlNTQDchsQzi_SBp8sP84d_mGrGBWR_t99lCkDcDzOEK3qLVQOcquE6lPrcnPyzrzpw==,1,0,253.0,0.0,1.0,29,7.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,380,171,49,0,0,70,2.222222222,1,4634,0.01057401813,0.6896551724,1.0,0
gAAAAABlHALRsQOrB_K3NqFdtOadHg-_pkXJHSOGCn3JhGjr15KSNvzTL1UdC_k9WQOTVtr2TmOCV4GT4zBHhK4-LJjdzkfP6g==,2,0,180.5,49.5,1.0,48,2.0,0.0,3.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,0.0,1985516,1985516,1985516.0,0.0,551.5322222,0,0,0.0,0.0,1985516,1985516,1985516.0,0.0,0.0,3274,2100,104,0,0,157,1.559047619,1,4168,0.02495201536,0.6092296241,0.0,0
